Paper,DOI/ISSN,Year of observation,Year experiment start,Treatment 1,Treatment 2,Treatment 3,Treatment 4,Treatment 5,Treatment 6,Treatment 7,Trt.combo,Method/Site,Units,Data type,Value,Depth
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,Control,NA,NA,NA,NA,NA,NA,Control,NA,%,OC,0.23,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/50 NPK,NA,NA,NA,NA,NA,NA,50/50 NPK,NA,%,OC,0.3,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/100 NPK,NA,NA,NA,NA,NA,NA,50/100 NPK,NA,%,OC,0.296,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75/75 NPK,NA,NA,NA,NA,NA,NA,75/75 NPK,NA,%,OC,0.3,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100/100 NPK,NA,NA,NA,NA,NA,NA,100/100 NPK,NA,%,OC,0.313,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50FYM/100NPK,NA,%,OC,0.326,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25FYM/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25FYM/75NPK,NA,%,OC,0.323,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50straw/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50straw/100NPK,NA,%,OC,0.316,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25straw/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25straw/75NPK,NA,%,OC,0.313,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50greenmanure/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50greenmanure/100NPK,NA,%,OC,0.316,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25greenmanure/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25greenmanure/75NPK,NA,%,OC,0.316,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,100NPK/50FYM/100NPK,NA,%,OC,0.33,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,180:30:50 NPK/150:60:30 NPK,NA,NA,NA,NA,NA,NA,180:30:50 NPK/150:60:30 NPK,NA,%,OC,0.316,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100 NPK/Cowpea,NA,NA,NA,NA,NA,NA,100 NPK/Cowpea,NA,%,OC,0.313,15_30
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,Control,NA,Conventional Till,NA,NA,NA,NA,"Control, Conventional Till",NA,g/kg,OC,2.12,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,75% NP,NA,Conventional Till,NA,NA,NA,NA,"75% NP, Conventional Till",NA,g/kg,OC,2.2,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,100% NP,NA,Conventional Till,NA,NA,NA,NA,"100% NP, Conventional Till",NA,g/kg,OC,2.33,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,75% NP,Gypsum,Conventional Till,NA,NA,NA,NA,"75% NP, Gypsum, Conventional Till",NA,g/kg,OC,2.26,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,75% NP,Sulphitation Pressmud,Conventional Till,NA,NA,NA,NA,"75% NP, Sulphitation Pressmud, Conventional Till",NA,g/kg,OC,2.28,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,75% NP,Farmyard Manure,Conventional Till,NA,NA,NA,NA,"75% NP, Farmyard Manure, Conventional Till",NA,g/kg,OC,2.34,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,100% NP,Gypsum,Conventional Till,NA,NA,NA,NA,"100% NP, Gypsum, Conventional Till",NA,g/kg,OC,2.89,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,100% NP,Sulphitation Pressmud,Conventional Till,NA,NA,NA,NA,"100% NP, Sulphitation Pressmud, Conventional Till",NA,g/kg,OC,2.95,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,100% NP,Farmyard Manure,Conventional Till,NA,NA,NA,NA,"100% NP, Farmyard Manure, Conventional Till",NA,g/kg,OC,2.89,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,Control,NA,No Till,NA,NA,NA,NA,"Control, No Till",NA,g/kg,OC,2.3,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,75% NP,NA,No Till,NA,NA,NA,NA,"75% NP, No Till",NA,g/kg,OC,2.64,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,100% NP,NA,No Till,NA,NA,NA,NA,"100% NP, No Till",NA,g/kg,OC,2.54,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,75% NP,Gypsum,No Till,NA,NA,NA,NA,"75% NP, Gypsum, No Till",NA,g/kg,OC,2.58,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,75% NP,Sulphitation Pressmud,No Till,NA,NA,NA,NA,"75% NP, Sulphitation Pressmud, No Till",NA,g/kg,OC,2.87,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,75% NP,Farmyard Manure,No Till,NA,NA,NA,NA,"75% NP, Farmyard Manure, No Till",NA,g/kg,OC,3.25,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,100% NP,Gypsum,No Till,NA,NA,NA,NA,"100% NP, Gypsum, No Till",NA,g/kg,OC,3.15,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,100% NP,Sulphitation Pressmud,No Till,NA,NA,NA,NA,"100% NP, Sulphitation Pressmud, No Till",NA,g/kg,OC,3.33,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2002,2001,100% NP,Farmyard Manure,No Till,NA,NA,NA,NA,"100% NP, Farmyard Manure, No Till",NA,g/kg,OC,3.38,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,Control,NA,Conventional Till,NA,NA,NA,NA,"Control, Conventional Till",NA,g/kg,OC,2.1,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,75% NP,NA,Conventional Till,NA,NA,NA,NA,"75% NP, Conventional Till",NA,g/kg,OC,2.21,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,100% NP,NA,Conventional Till,NA,NA,NA,NA,"100% NP, Conventional Till",NA,g/kg,OC,2.38,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,75% NP,Gypsum,Conventional Till,NA,NA,NA,NA,"75% NP, Gypsum, Conventional Till",NA,g/kg,OC,2.39,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,75% NP,Sulphitation Pressmud,Conventional Till,NA,NA,NA,NA,"75% NP, Sulphitation Pressmud, Conventional Till",NA,g/kg,OC,2.51,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,75% NP,Farmyard Manure,Conventional Till,NA,NA,NA,NA,"75% NP, Farmyard Manure, Conventional Till",NA,g/kg,OC,3.1,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,100% NP,Gypsum,Conventional Till,NA,NA,NA,NA,"100% NP, Gypsum, Conventional Till",NA,g/kg,OC,2.87,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,100% NP,Sulphitation Pressmud,Conventional Till,NA,NA,NA,NA,"100% NP, Sulphitation Pressmud, Conventional Till",NA,g/kg,OC,3.15,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,100% NP,Farmyard Manure,Conventional Till,NA,NA,NA,NA,"100% NP, Farmyard Manure, Conventional Till",NA,g/kg,OC,3.08,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,Control,NA,No Till,NA,NA,NA,NA,"Control, No Till",NA,g/kg,OC,2.33,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,75% NP,NA,No Till,NA,NA,NA,NA,"75% NP, No Till",NA,g/kg,OC,2.61,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,100% NP,NA,No Till,NA,NA,NA,NA,"100% NP, No Till",NA,g/kg,OC,2.72,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,75% NP,Gypsum,No Till,NA,NA,NA,NA,"75% NP, Gypsum, No Till",NA,g/kg,OC,2.76,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,75% NP,Sulphitation Pressmud,No Till,NA,NA,NA,NA,"75% NP, Sulphitation Pressmud, No Till",NA,g/kg,OC,3.06,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,75% NP,Farmyard Manure,No Till,NA,NA,NA,NA,"75% NP, Farmyard Manure, No Till",NA,g/kg,OC,3.32,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,100% NP,Gypsum,No Till,NA,NA,NA,NA,"100% NP, Gypsum, No Till",NA,g/kg,OC,3.19,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,100% NP,Sulphitation Pressmud,No Till,NA,NA,NA,NA,"100% NP, Sulphitation Pressmud, No Till",NA,g/kg,OC,3.56,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2003,2001,100% NP,Farmyard Manure,No Till,NA,NA,NA,NA,"100% NP, Farmyard Manure, No Till",NA,g/kg,OC,3.63,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,Control,NA,Conventional Till,NA,NA,NA,NA,"Control, Conventional Till",NA,cm/h,IR,0.666,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,NA,Conventional Till,NA,NA,NA,NA,"75% NP, Conventional Till",NA,cm/h,IR,0.752,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,NA,Conventional Till,NA,NA,NA,NA,"100% NP, Conventional Till",NA,cm/h,IR,0.775,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Gypsum,Conventional Till,NA,NA,NA,NA,"75% NP, Gypsum, Conventional Till",NA,cm/h,IR,1.213,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Sulphitation Pressmud,Conventional Till,NA,NA,NA,NA,"75% NP, Sulphitation Pressmud, Conventional Till",NA,cm/h,IR,1.266,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Farmyard Manure,Conventional Till,NA,NA,NA,NA,"75% NP, Farmyard Manure, Conventional Till",NA,cm/h,IR,1.226,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Gypsum,Conventional Till,NA,NA,NA,NA,"100% NP, Gypsum, Conventional Till",NA,cm/h,IR,1.477,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Sulphitation Pressmud,Conventional Till,NA,NA,NA,NA,"100% NP, Sulphitation Pressmud, Conventional Till",NA,cm/h,IR,1.455,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Farmyard Manure,Conventional Till,NA,NA,NA,NA,"100% NP, Farmyard Manure, Conventional Till",NA,cm/h,IR,1.393,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,Control,NA,No Till,NA,NA,NA,NA,"Control, No Till",NA,cm/h,IR,0.706,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,NA,No Till,NA,NA,NA,NA,"75% NP, No Till",NA,cm/h,IR,0.775,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,NA,No Till,NA,NA,NA,NA,"100% NP, No Till",NA,cm/h,IR,0.866,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Gypsum,No Till,NA,NA,NA,NA,"75% NP, Gypsum, No Till",NA,cm/h,IR,1.43,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Sulphitation Pressmud,No Till,NA,NA,NA,NA,"75% NP, Sulphitation Pressmud, No Till",NA,cm/h,IR,1.419,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Farmyard Manure,No Till,NA,NA,NA,NA,"75% NP, Farmyard Manure, No Till",NA,cm/h,IR,1.363,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Gypsum,No Till,NA,NA,NA,NA,"100% NP, Gypsum, No Till",NA,cm/h,IR,1.625,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Sulphitation Pressmud,No Till,NA,NA,NA,NA,"100% NP, Sulphitation Pressmud, No Till",NA,cm/h,IR,1.66,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Farmyard Manure,No Till,NA,NA,NA,NA,"100% NP, Farmyard Manure, No Till",NA,cm/h,IR,1.581,NA
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,Control,NA,Conventional Till,NA,NA,NA,NA,"Control, Conventional Till",NA,g/kg,OC,2.2,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,NA,Conventional Till,NA,NA,NA,NA,"75% NP, Conventional Till",NA,g/kg,OC,2.33,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,NA,Conventional Till,NA,NA,NA,NA,"100% NP, Conventional Till",NA,g/kg,OC,2.37,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Gypsum,Conventional Till,NA,NA,NA,NA,"75% NP, Gypsum, Conventional Till",NA,g/kg,OC,2.84,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Sulphitation Pressmud,Conventional Till,NA,NA,NA,NA,"75% NP, Sulphitation Pressmud, Conventional Till",NA,g/kg,OC,3.23,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Farmyard Manure,Conventional Till,NA,NA,NA,NA,"75% NP, Farmyard Manure, Conventional Till",NA,g/kg,OC,2.89,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Gypsum,Conventional Till,NA,NA,NA,NA,"100% NP, Gypsum, Conventional Till",NA,g/kg,OC,3.27,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Sulphitation Pressmud,Conventional Till,NA,NA,NA,NA,"100% NP, Sulphitation Pressmud, Conventional Till",NA,g/kg,OC,3.12,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Farmyard Manure,Conventional Till,NA,NA,NA,NA,"100% NP, Farmyard Manure, Conventional Till",NA,g/kg,OC,3.32,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,Control,NA,No Till,NA,NA,NA,NA,"Control, No Till",NA,g/kg,OC,2.37,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,NA,No Till,NA,NA,NA,NA,"75% NP, No Till",NA,g/kg,OC,2.71,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,NA,No Till,NA,NA,NA,NA,"100% NP, No Till",NA,g/kg,OC,2.86,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Gypsum,No Till,NA,NA,NA,NA,"75% NP, Gypsum, No Till",NA,g/kg,OC,2.82,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Sulphitation Pressmud,No Till,NA,NA,NA,NA,"75% NP, Sulphitation Pressmud, No Till",NA,g/kg,OC,3.21,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,75% NP,Farmyard Manure,No Till,NA,NA,NA,NA,"75% NP, Farmyard Manure, No Till",NA,g/kg,OC,3.54,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Gypsum,No Till,NA,NA,NA,NA,"100% NP, Gypsum, No Till",NA,g/kg,OC,3.27,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Sulphitation Pressmud,No Till,NA,NA,NA,NA,"100% NP, Sulphitation Pressmud, No Till",NA,g/kg,OC,3.85,0_15
Yaduvanshi and Sharma 2008,10.1016/j.still.2007.09.010,2004,2001,100% NP,Farmyard Manure,No Till,NA,NA,NA,NA,"100% NP, Farmyard Manure, No Till",NA,g/kg,OC,3.9,0_15
