limspedon_id,State,County_FIPS,County Name,latitude degrees,latitude minutes,latitude seconds,latitude direction,longitude degrees,longitude minutes,longitude seconds,longitude direction,latitude decimal_degrees,longitude decimal_degrees,horizontal datum,Classification Type: SSL,SSL_taxon_name,SSL_taxon_kind,SSL_taxonomic_classification_name,Classification Type: Field,field_taxon_name,field_taxon_kind,field_taxonomic_classification_name,Classification Type: Sampled As,sampledas_taxon_name,sampled_taxon_kind,sampledas_taxonomic_classification_name,Classification Type: Correlated As,correlatedas_taxon_name,correlatedas_taxon_kind,correlatedas_taxonomic_classification_name
21289,SD,SD093,Meade,,,,,,,,,,,,,,,,,,,,,,,,,,,
32105,NE,NE031,Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,
16004,MO,MO137,Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,
24768,MO,MO101,Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,
29137,ND,ND091,Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,
23922,KS,KS051,Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,
22009,SD,SD137,Ziebach,,,,,,,,,,,,,,,,,,,,,,,,,,,
19807,KS,KS173,Sedgwick,,,,,,,,,,,,,,,,,,,,,,,,,,,
12686,SD,SD031,Corson,,,,,,,,,,,,,,,,,,,,sampled as,Reeder,series,"Fine-loamy, mixed, superactive, frigid Typic Argiustoll",,,,
10493,KS,KS065,Graham,,,,,,,,,,,,,,,,,,,,sampled as,Holdrege,series,"Fine-silty, mixed, superactive, mesic Typic Argiustoll",,,,
21969,ND,ND001,Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,
24815,NE,NE157,Scotts Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,
36086,NE,NE185,York,,,,,,,,,,,,,,,,,,,,,,,,,,,
37495,NE,NE079,Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,
8949,NE,NE131,Otoe,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
29839,KS,KS083,Hodgeman,,,,,,,,,,,,,,,,,,,,,,,,,,,
11359,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
11380,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
29253,MO,MO063,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,
7121,NE,NE153,Sarpy,,,,,,,,,,,,,,,,,,,,sampled as,Gibbon,series,,,,,
20382,ND,ND033,Golden Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,KS,KS027,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,
23308,NE,NE179,Wayne,,,,,,,,,,,,,,,,,,,,,,,,,,,
23920,KS,KS137,Norton,,,,,,,,,,,,,,,,,,,,,,,,,,,
8880,MN,MN069,Kittson,,,,,,,,,,,,,,,,,,,,,,,,,,,
14900,MO,MO185,St. Clair,,,,,,,,,,,,,,,,,,,,,,,,,,,
16557,ND,ND083,Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,NE,NE155,Saunders,,,,,,,,,,,,,,,,,,,,,,,,,,,
27585,NE,NE173,Thurston,,,,,,,,,,,,,,,,,,,,,,,,,,,
35797,MO,MO151,Osage,,,,,,,,,,,,,,,,,,,,,,,,,,,
29140,SD,SD089,McPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,
20218,MO,MO207,Stoddard,,,,,,,,,,,,,,,,,,,,,,,,,,,
11361,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
19922,KS,KS001,Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,
24736,KS,KS103,Leavenworth,,,,,,,,,,,,,,,,,,,,,,,,,,,
31654,NE,NE141,Platte,,,,,,,,,,,,,,,,,,,,,,,,,,,
19920,KS,KS155,Reno,,,,,,,,,,,,,,,,,,,,,,,,,,,
24065,KS,KS043,Doniphan,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,NE,NE131,Otoe,,,,,,,,,,,,,,,,,,,,,,,,,,,
21030,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
14806,NE,NE151,Saline,,,,,,,,,,,,,,,,,,,,,,,,,,,
15825,NE,NE171,Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,
29690,MO,MO219,Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,
24862,NE,NE057,Dundy,,,,,,,,,,,,,,,,,,,,,,,,,,,
37443,NE,NE115,Loup,,,,,,,,,,,,,,,,,,,,,,,,,,,
6767,NE,NE153,Sarpy,,,,,,,,,,,,,,,,,,,,sampled as,Gibbon,series,,,,,
15944,ND,ND015,Burleigh,,,,,,,,,,,,,,,,,,,,,,,,,,,
19809,KS,KS133,Neosho,,,,,,,,,,,,,,,,,,,,,,,,,,,
20059,ND,ND029,Emmons,,,,,,,,,,,,,,,,,,,,,,,,,,,
21960,ND,ND089,Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,
10491,KS,KS065,Graham,,,,,,,,,,,,,,,,,,,,sampled as,Holdrege,series,"Fine-silty, mixed, superactive, mesic Typic Argiustoll",,,,
33444,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
11355,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
23646,MN,MN019,Carver,,,,,,,,,,,,,,,,,,,,,,,,,,,
24863,NE,NE049,Deuel,,,,,,,,,,,,,,,,,,,,,,,,,,,
15524,KS,KS007,Barber,,,,,,,,,,,,,,,,,,,,,,,,,,,
19716,KS,KS073,Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,
11357,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
19902,ND,ND001,Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,
20633,NE,NE089,Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,
21027,MO,MO223,Wayne,,,,,,,,,,,,,,,,,,,,,,,,,,,
8891,MN,MN069,Kittson,,,,,,,,,,,,,,,,,,,,,,,,,,,
15469,SD,SD005,Beadle,,,,,,,,,,,,,,,,,,,,,,,,,,,
26303,MO,MO117,Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,,
29584,MO,MO151,Osage,,,,,,,,,,,,,,,,,,,,,,,,,,,
10541,NE,NE155,Saunders,,,,,,,,,,,,,,,,,,,,,,,,,,,
35418,NE,NE185,York,,,,,,,,,,,,,,,,,,,,,,,,,,,
22020,SD,SD015,Brule,,,,,,,,,,,,,,,,,,,,,,,,,,,
19840,KS,KS193,Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,
19775,NE,NE105,Kimball,,,,,,,,,,,,,,,,,,,,,,,,,,,
22381,SD,SD059,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,
29919,NE,NE065,Furnas,,,,,,,,,,,,,,,,,,,,,,,,,,,
34854,NE,NE119,Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,
11367,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
32940,ND,ND015,Burleigh,,,,,,,,,,,,,,,,,,,,,,,,,,,
18653,NE,NE185,York,,,,,,,,,,,,,,,,,,,,,,,,,,,
36133,MN,MN025,Chisago,,,,,,,,,,,,,,,,,,,,,,,,,,,
36570,MN,MN119,Polk,,,,,,,,,,,,,,,,,,,,,,,,,,,
13643,ND,ND007,Billings,,,,,,,,,,,,,,,,,,,,,,,,,,,
23480,MO,MO165,Platte,,,,,,,,,,,,,,,,,,,,,,,,,,,
11239,KS,KS065,Graham,,,,,,,,,,,,,,,,,,,,sampled as,Holdrege,series,,,,,
22127,SD,SD129,Walworth,,,,,,,,,,,,,,,,,,,,,,,,,,,
20152,NE,NE165,Sioux,,,,,,,,,,,,,,,,,,,,,,,,,,,
11237,KS,KS065,Graham,,,,,,,,,,,,,,,,,,,,sampled as,Holdrege,series,,,,,
34756,MN,MN129,Renville,,,,,,,,,,,,,,,,,,,,sampled as,Leen,series,"Fine-silty, mixed, superactive, mesic Typic Calciaquoll",,,,
21287,SD,SD053,Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,
23648,MN,MN011,Big Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,KS,KS065,Graham,,,,,,,,,,,,,,,,field,Holdrege,series,,,,,,,,,
29744,MO,MO113,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,
33505,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
14834,NE,NE023,Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,
21652,ND,ND091,Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,
11238,KS,KS065,Graham,,,,,,,,,,,,,,,,,,,,sampled as,Holdrege,series,,,,,
22018,ND,ND055,McLean,,,,,,,,,,,,,,,,,,,,,,,,,,,
19829,NE,NE007,Banner,,,,,,,,,,,,,,,,,,,,,,,,,,,
10492,KS,KS065,Graham,,,,,,,,,,,,,,,,,,,,sampled as,Holdrege,series,"Fine-silty, mixed, superactive, mesic Typic Argiustoll",,,,
15457,NE,NE085,Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,
23584,NE,NE177,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,
15581,KS,KS043,Doniphan,,,,,,,,,,,,,,,,,,,,,,,,,,,
33403,ND,ND017,Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,
32037,NE,NE105,Kimball,,,,,,,,,,,,,,,,,,,,,,,,,,,
23517,NE,NE003,Antelope,,,,,,,,,,,,,,,,,,,,,,,,,,,
19783,NE,NE007,Banner,,,,,,,,,,,,,,,,,,,,,,,,,,,
18652,NE,NE185,York,,,,,,,,,,,,,,,,,,,,,,,,,,,
16641,KS,KS025,Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,
23656,MN,MN097,Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,
29527,MO,MO145,Newton,,,,,,,,,,,,,,,,,,,,,,,,,,,
20381,SD,SD115,Spink,,,,,,,,,,,,,,,,,,,,,,,,,,,
11366,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
24867,NE,NE181,Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,
21766,SD,SD019,Butte,,,,,,,,,,,,,,,,,,,,,,,,,,,
23440,MN,MN063,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,
33437,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
21044,MN,MN007,Beltrami,,,,,,,,,,,,,,,,,,,,,,,,,,,
24026,SD,SD101,Moody,,,,,,,,,,,,,,,,,,,,,,,,,,,
37550,NE,NE107,Knox,,,,,,,,,,,,,,,,,,,,,,,,,,,
11364,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
14205,KS,KS029,Cloud,,,,,,,,,,,,,,,,,,,,sampled as,Saltine,series,"Fine, smectitic, mesic Typic Natrustoll",,,,
21095,SD,SD019,Butte,,,,,,,,,,,,,,,,,,,,,,,,,,,
23891,KS,KS099,Labette,,,,,,,,,,,,,,,,,,,,,,,,,,,
24891,NE,NE087,Hitchcock,,,,,,,,,,,,,,,,,,,,,,,,,,,
22032,ND,ND065,Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
21162,SD,SD091,Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,
16291,SD,SD115,Spink,,,,,,,,,,,,,,,,,,,,,,,,,,,
22146,MN,MN049,Goodhue,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031,KS,KS065,Graham,,,,,,,,,,,,,,,,field,Holdrege,series,,,,,,,,,
21699,MO,MO097,Jasper,,,,,,,,,,,,,,,,,,,,,,,,,,,
21973,ND,ND057,Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,
21023,MO,MO059,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,
29708,MO,MO183,St. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,
23883,SD,SD095,Mellette,,,,,,,,,,,,,,,,,,,,sampled as,Kube,series,"Fine, smectitic, mesic Aridic Argiustoll",,,,
23918,NE,NE083,Harlan,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150,NE,NE099,Kearney,,,,,,,,,,,,,,,,,,,,,,,,,,,
20377,SD,SD031,Corson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,KS,KS065,Graham,,,,,,,,,,,,,,,,,,,,sampled as,Holdrege,series,"Fine-silty, mixed, superactive, mesic Typic Argiustoll",,,,
11371,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
15897,SD,SD085,Lyman,,,,,,,,,,,,,,,,,,,,,,,,,,,
23539,MO,MO211,Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,
29855,KS,KS015,Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,
8534,MN,,,,,,,,,,,,,,,,,,,,,,sampled as,Northcote,series,"Very-fine, smectitic, frigid Typic Epiaquert",,,,
28893,MO,MO097,Jasper,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
24668,KS,KS195,Trego,,,,,,,,,,,,,,,,,,,,,,,,,,,
8034,KS,KS065,Graham,,,,,,,,,,,,,,,,field,Holdrege,series,,,,,,,,,
8032,KS,KS065,Graham,,,,,,,,,,,,,,,,field,Holdrege,series,,,,,,,,,
22125,SD,SD063,Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,
28072,MO,MO027,Callaway,,,,,,,,,,,,,,,,,,,,,,,,,,,
22031,ND,ND037,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,
21651,MO,MO153,Ozark,,,,,,,,,,,,,,,,,,,,,,,,,,,
35356,SD,SD081,Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,
20164,SD,SD031,Corson,,,,,,,,,,,,,,,,,,,,,,,,,,,
16290,SD,SD049,Faulk,,,,,,,,,,,,,,,,,,,,,,,,,,,
28626,MO,MO097,Jasper,,,,,,,,,,,,,,,,,,,,,,,,,,,
23880,SD,SD095,Mellette,,,,,,,,,,,,,,,,,,,,sampled as,Kube,series,"Fine, smectitic, mesic Aridic Argiustoll",,,,
8890,MN,MN069,Kittson,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27508,MN,MN109,Olmsted,,,,,,,,,,,,,,,,,,,,,,,,,,,
10553,NE,NE155,Saunders,,,,,,,,,,,,,,,,,,,,,,,,,,,
33406,ND,ND017,Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,
20643,SD,SD053,Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,KS,KS065,Graham,,,,,,,,,,,,,,,,,,,,sampled as,Holdrege,series,"Fine-silty, mixed, superactive, mesic Typic Argiustoll",,,,
23933,KS,KS101,Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,
24767,MO,MO011,Barton,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,KS,KS065,Graham,,,,,,,,,,,,,,,,,,,,sampled as,Holdrege,series,"Fine-silty, mixed, superactive, mesic Typic Argiustoll",,,,
2725,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36206,MO,MO013,Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,
33446,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
8869,MN,MN069,Kittson,,,,,,,,,,,,,,,,,,,,sampled as,Northcote,series,"Very-fine, smectitic, frigid Typic Epiaquert",,,,
34859,NE,NE125,Nance,,,,,,,,,,,,,,,,,,,,,,,,,,,
16130,KS,KS045,Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,
22389,SD,SD065,Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,
29762,MN,MN011,Big Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,
30130,KS,KS021,Cherokee,,,,,,,,,,,,,,,,,,,,,,,,,,,
14595,SD,SD089,McPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,
23068,MN,MN109,Olmsted,,,,,,,,,,,,,,,,,,,,,,,,,,,
35355,SD,SD013,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,
30228,NE,NE133,Pawnee,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030,KS,KS065,Graham,,,,,,,,,,,,,,,,field,Holdrege,series,,,,,,,,,
21689,SD,SD119,Sully,,,,,,,,,,,,,,,,,,,,,,,,,,,
35837,ND,ND101,Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,
29916,KS,KS119,Meade,,,,,,,,,,,,,,,,,,,,,,,,,,,
15577,KS,KS075,Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,
16589,MO,MO205,Shelby,,,,,,,,,,,,,,,,,,,,,,,,,,,
20646,SD,SD033,Custer,,,,,,,,,,,,,,,,,,,,,,,,,,,
6128,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6129,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33448,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
33402,ND,ND017,Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,
22148,NE,NE011,Boone,,,,,,,,,,,,,,,,,,,,,,,,,,,
22124,SD,SD033,Custer,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,NE,NE131,Otoe,,,,,,,,,,,,,,,,,,,,,,,,,,,
16705,MO,MO021,Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,
31042,NE,NE117,McPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,
20035,MN,MN135,Roseau,,,,,,,,,,,,,,,,,,,,,,,,,,,
29316,MO,MO163,Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,
30229,KS,KS103,Leavenworth,,,,,,,,,,,,,,,,,,,,,,,,,,,
31209,KS,KS105,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,
37546,NE,NE107,Knox,,,,,,,,,,,,,,,,,,,,,,,,,,,
8033,KS,KS065,Graham,,,,,,,,,,,,,,,,field,Holdrege,series,,,,,,,,,
33508,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
8545,MN,,,,,,,,,,,,,,,,,,,,,,sampled as,Northcote,series,"Very-fine, smectitic, frigid Typic Epiaquert",,,,
33504,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
24686,KS,KS049,Elk,,,,,,,,,,,,,,,,,,,,,,,,,,,
15437,KS,KS007,Barber,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22365,MN,MN069,Kittson,,,,,,,,,,,,,,,,,,,,,,,,,,,
14825,NE,NE181,Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,
22013,MN,MN107,Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,
11354,ND,ND017,Cass,,,,,,,,,,,,,,,,,,,,sampled as,Ryan,series,"Fine, smectitic, frigid Typic Natraquert",,,,
29914,KS,KS119,Meade,,,,,,,,,,,,,,,,,,,,,,,,,,,
11349,ND,ND017,Cass,,,,,,,,,,,,,,,,,,,,sampled as,Hegne,series,"Fine, smectitic, frigid Typic Calciaquert",,,,
33449,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
15748,MO,MO207,Stoddard,,,,,,,,,,,,,,,,,,,,,,,,,,,
8543,MN,,,,,,,,,,,,,,,,,,,,,,sampled as,Northcote,series,"Very-fine, smectitic, frigid Typic Epiaquert",,,,
23929,NE,NE087,Hitchcock,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,MO,MO053,Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,
19811,KS,KS133,Neosho,,,,,,,,,,,,,,,,,,,,,,,,,,,
21925,SD,SD103,Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,
8873,MN,MN069,Kittson,,,,,,,,,,,,,,,,,,,,,,,,,,,
29182,KS,KS021,Cherokee,,,,,,,,,,,,,,,,,,,,,,,,,,,
29411,SD,SD109,Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24666,KS,KS149,Pottawatomie,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,MO,MO159,Pettis,,,,,,,,,,,,,,,,,,,,,,,,,,,
33421,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,NE,NE155,Saunders,,,,,,,,,,,,,,,,,,,,,,,,,,,
8539,MN,,,,,,,,,,,,,,,,,,,,,,sampled as,Northcote,series,"Very-fine, smectitic, frigid Typic Epiaquert",,,,
35796,MO,MO015,Benton,,,,,,,,,,,,,,,,,,,,,,,,,,,
36128,MN,MN075,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,
16548,ND,ND093,Stutsman,,,,,,,,,,,,,,,,,,,,,,,,,,,
35048,NE,NE109,Lancaster,,,,,,,,,,,,,,,,,,,,,,,,,,,
8547,MN,,,,,,,,,,,,,,,,,,,,,,sampled as,Northcote,series,"Very-fine, smectitic, frigid Typic Epiaquert",,,,
33443,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,NE,,,,,,,,,,,,,,,,,,,,,,sampled as,Steinauer,series,,,,,
20379,SD,SD075,Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,
19813,KS,KS205,Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,
22118,SD,SD049,Faulk,,,,,,,,,,,,,,,,,,,,,,,,,,,
29193,KS,KS107,Linn,,,,,,,,,,,,,,,,,,,,,,,,,,,
8941,NE,NE131,Otoe,,,,,,,,,,,,,,,,,,,,,,,,,,,
19815,MO,MO037,Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,
11351,ND,ND017,Cass,,,,,,,,,,,,,,,,,,,,sampled as,Hegne,series,"Fine, smectitic, frigid Typic Calciaquert",,,,
15325,MN,MN163,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,
10544,NE,NE155,Saunders,,,,,,,,,,,,,,,,,,,,,,,,,,,
29623,MO,MO117,Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,,
22011,ND,ND105,Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,
27486,MO,MO199,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,,,
21464,ND,ND037,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33428,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
20344,ND,ND001,Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,
17616,ND,ND049,McHenry,,,,,,,,,,,,,,,,,,,,,,,,,,,
23275,NE,NE003,Antelope,,,,,,,,,,,,,,,,,,,,,,,,,,,
22008,SD,SD105,Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
28187,MO,MO155,Pemiscot,,,,,,,,,,,,,,,,,,,,,,,,,,,
33456,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
33432,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
31452,MO,MO109,Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,
35818,ND,ND093,Stutsman,,,,,,,,,,,,,,,,,,,,,,,,,,,
10554,NE,NE155,Saunders,,,,,,,,,,,,,,,,,,,,,,,,,,,
33419,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
22151,NE,NE043,Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,NE,NE131,Otoe,,,,,,,,,,,,,,,,,,,,,,,,,,,
29392,NE,NE125,Nance,,,,,,,,,,,,,,,,,,,,,,,,,,,
20159,NE,NE165,Sioux,,,,,,,,,,,,,,,,,,,,,,,,,,,
22010,SD,SD053,Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,
34764,MN,MN129,Renville,,,,,,,,,,,,,,,,,,,,sampled as,Leen,series,"Fine-silty, mixed, superactive, mesic Typic Calciaquoll",,,,
6130,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27259,MO,MO027,Callaway,,,,,,,,,,,,,,,,,,,,,,,,,,,
35201,NE,NE109,Lancaster,,,,,,,,,,,,,,,,,,,,,,,,,,,
8541,MN,,,,,,,,,,,,,,,,,,,,,,sampled as,Northcote,series,"Very-fine, smectitic, frigid Typic Epiaquert",,,,
33438,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
33396,ND,ND017,Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,
21767,ND,ND043,Kidder,,,,,,,,,,,,,,,,,,,,,,,,,,,
34763,MN,MN129,Renville,,,,,,,,,,,,,,,,,,,,sampled as,Leen,series,"Fine-silty, mixed, superactive, mesic Typic Calciaquoll",,,,
30794,KS,KS095,Kingman,,,,,,,,,,,,,,,,,,,,,,,,,,,
8529,MN,,,,,,,,,,,,,,,,,,,,,,sampled as,Northcote,series,"Very-fine, smectitic, frigid Typic Epiaquert",,,,
29849,KS,KS105,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,
29561,MO,MO135,Moniteau,,,,,,,,,,,,,,,,,,,,,,,,,,,
33440,ND,ND021,Dickey,,,,,,,,,,,,,,,,,,,,,,,,,,,
30792,KS,KS095,Kingman,,,,,,,,,,,,,,,,,,,,,,,,,,,
15445,KS,KS007,Barber,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,NE,NE131,Otoe,,,,,,,,,,,,,,,,,,,,,,,,,,,
29183,KS,KS037,Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15605,MO,MO021,Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,MN,MN069,Kittson,,,,,,,,,,,,,,,,,,,,,,,,,,,
22016,SD,SD033,Custer,,,,,,,,,,,,,,,,,,,,,,,,,,,
27548,SD,SD049,Faulk,,,,,,,,,,,,,,,,,,,,,,,,,,,
22041,MN,MN081,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,
14183,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30440,NE,NE089,Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,
6127,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14893,MO,MO037,Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,
8546,MN,,,,,,,,,,,,,,,,,,,,,,sampled as,Northcote,series,"Very-fine, smectitic, frigid Typic Epiaquert",,,,
29911,NE,NE061,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,
20153,SD,SD137,Ziebach,,,,,,,,,,,,,,,,,,,,,,,,,,,
33486,ND,ND091,Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,
36556,MN,MN047,Freeborn,,,,,,,,,,,,,,,,,,,,,,,,,,,
36101,MO,MO021,Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,
21028,MO,MO153,Ozark,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,MN,MN069,Kittson,,,,,,,,,,,,,,,,,,,,,,,,,,,
33503,ND,ND099,Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
31207,KS,KS105,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,
